12.2.2,"Petender hendaklah membangunkan fungsi di mana semasa lawatan, pegawai akan menyemak premis fizikal termasuk lokasi dan operasi, bertanyakan perkembangan perniagaan seperti jualan, aset, bil cawangan dan bil pekerja, menilai penggunaan pembiayaan serta mengenal pasti cabaran atau risiko yang dihadapi usahawan. Pegawai turut mengambil gambar melalui peranti mudah alih, merekod geo-location bagi mengenal pasti Parlimen dan DUN, menyemak status Perniagaan Mikro Kecil Sederhana (PMKS) oleh SME Corp, menilai pasaran perniagaan sama ada tempatan atau sekitarnya, serta mendapatkan maklumat berkaitan rancangan masa depan perniagaan dan kursus atau sijil yang telah diikuti termasuk sebarang geran atau bantuan diterima daripada KUSKOP atau agensi lain, bersama maklumat tambahan lain yang ditetapkan.
Nota : Penentuan kategori boleh dilakukan oleh admin pengguna berdasarkan perubahan parameter yang akan ditetapkan",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.2.3,"Petender dikehendaki menyediakan borang isian digital yang boleh digunakan semasa lawatan, merangkumi rakaman lokasi GPS secara automatik jika menggunakan peranti mudah alih, penentuan status operasi perniagaan sama ada Aktif, Tidak Aktif atau Tutup Sementara, semakan keberadaan aset berkaitan pembiayaan, pengambilan gambar premis atau produk, serta pencatatan penemuan dan tindakan yang dicadangkan oleh pegawai. Borang ini juga menyokong muat naik gambar kursus atau sijil dan komponen tambahan lain yang akan ditetapkan mengikut keperluan.
Nota : Penentuan kategori boleh dilakukan oleh admin pengguna berdasarkan perubahan parameter yang akan ditetapkan",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.2.4,"Petender hendaklah menyediakan fungsi selepas lawatan di mana fungsi akan menjana laporan pemantauan secara automatik berdasarkan input pegawai, lengkap dengan lampiran gambar, dokumen dan catatan, serta penandaan tahap risiko terkini dan maklumat tambahan lain yang ditetapkan. Laporan ini disimpan dalam sistem untuk rujukan semula pada bila-bila masa dan boleh dijana dalam pelbagai format seperti Excel atau PDF bagi tujuan cetakan atau perkongsian mengikut keperluan.",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.2.5,"Petender perlu membangunkan fungsi mengira skor prestasi dan penilaian risiko terkini berdasarkan dapatan lawatan, kemaskini status penerima biaya di dashboard pemantauan serta mengaktifkan amaran jika isu serius dikesan.
Nota: Penentuan kategori boleh dilakukan oleh admin pengguna berdasarkan perubahan parameter yang akan ditetapkan",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.2.6,"Petender dikehendaki membangunkan mekanisme cadangan tindakan susulan seperti mentoring, penjadualan semula bayaran, lawatan susulan lebih awal dan pemindahan kes ke unit kutipan/litigasi.
Nota: Penentuan kategori boleh dilakukan oleh admin pengguna berdasarkan perubahan parameter yang akan ditetapkan",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.2.7,"Petender hendaklah memastikan semua maklumat lawatan direkod dengan jejak audit (masa, lokasi, pegawai) dan diintegrasikan ke dalam modul laporan, kutipan dan pembangunan usahawan.
Nota: Penentuan kategori boleh dilakukan oleh admin pengguna berdasarkan perubahan parameter yang akan ditetapkan",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.3,PELAKSANAAN PROGRAM PEMBANGUNAN USAHAWAN & LATIHAN,,,,,,,,,,,,,,,,,,,,,,
12.3.1,"Petender hendaklah menyediakan fungsi yang membolehkan pegawai atau HQ merancang program pembangunan usahawan secara berkala seperti mingguan atau bulanan, menetapkan tema program termasuk kewangan, pemasaran digital atau pengurusan operasi, serta menyediakan kursus dan latihan dengan maklumat lengkap seperti tajuk program, tarikh, masa, lokasi atau platform sama ada fizikal atau dalam talian, dan butiran penceramah atau penyampai. Sistem turut menyediakan dashboard khusus untuk menguruskan takwim program serta kategori peserta sasaran seperti industri makanan, penerima biaya NPF atau peserta baharu, bagi memastikan perancangan dan pelaksanaan program lebih teratur dan tersasar kepada keperluan usahawan.
Nota: Penentuan kategori boleh dilakukan oleh admin pengguna berdasarkan perubahan parameter yang akan ditetapkan",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.3.2,"Petender perlu menyediakan fungsi jemputan digital (SMS, emel, portal, WhatsApp) kepada peminjam dengan butiran program dan butang pengesahan kehadiran (RSVP). Penerima biaya boleh mengesahkan kehadiran dan melihat sejarah latihan yang pernah dihadiri.
Nota: Penentuan kategori boleh dilakukan oleh admin pengguna berdasarkan perubahan parameter yang akan ditetapkan",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.3.3,"Petender perlu menyediakan fungsi merekod kehadiran sama ada secara manual atau melalui imbasan QR code dengan butiran seperti tarikh, tempat dan masa, menandakan status kehadiran peserta, menjana sijil latihan digital (e-Cert) yang turut disimpan pada dashboard usahawan dan admin, serta memasukkan maklum balas peserta jika ada. Fungsi akan menyimpan sejarah lengkap latihan atau kursus bagi setiap penerima biaya, yang boleh diakses semula melalui dashboard usahawan dan admin bagi tujuan pemantauan dan pembangunan berterusan.
Nota: Penentuan kategori boleh dilakukan oleh admin pengguna berdasarkan perubahan parameter yang akan ditetapkan",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.3.4,"Petender hendaklah menyediakan fungsi yang membolehkan peserta membuat penilaian ringkas terhadap program yang dihadiri, termasuk tahap kepuasan, keberkesanan penyampaian, cadangan penambahbaikan, cadangan geran atau program yang bersesuaian, serta kursus atau latihan lain yang diperlukan, bersama komponen penilaian tambahan yang akan ditetapkan. Berdasarkan maklum balas ini, sistem turut menjana laporan keberkesanan program bagi tujuan pemantauan dan peningkatan kualiti latihan usahawan.",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.3.5,"Petender perlu memastikan kehadiran penyertaan penerima biaya dalam program akan dimasukkan sebagai sebahagian daripada skor pembangunan usahawan dan dipaparkan dalam dashboard prestasi individu, manakala penerima biaya aktif yang kerap mengikuti program boleh diberikan keutamaan untuk skim tambahan, penstrukturan semula atau insentif khas berdasarkan tahap penglibatan dan komitmen mereka.
Nota: Penentuan kategori boleh dilakukan oleh admin pengguna berdasarkan perubahan parameter yang akan ditetapkan",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.3.6,"Petender perlu menyediakan fungsi laporan yang membolehkan pemantauan jumlah program yang dijalankan serta analisis penyertaan mengikut negeri, produk atau agensi, di samping menyediakan laporan impak terhadap prestasi bayaran atau status pembiayaan di mana ianya turut menilai pertumbuhan perniagaan seperti peningkatan jualan dan pendapatan, termasuk keberkesanan program contoh seperti sesi TikTok melalui perbandingan hasil jualan sebelum dan selepas penyertaan.",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.3.7,"Petender dikehendaki menyediakan Report Generation untuk menjana laporan pemantauan automatik daripada input pegawai, imej, dan data GPS.",Mandatori,,,,,,,,,,,,,,,,,,,,,
12.3.8,Petender hendaklah membangunkan Geospatial Risk Heatmap (Lite) untuk memaparkan lokasi usahawan dan menyorot kawasan berisiko tinggi di peta digital.,Mandatori,,,,,,,,,,,,,,,,,,,,,
12.4,KOMPONEN KECERDASAN AI UNTUK PEMANTAUAN USAHAWAN,,,,,,,,,,,,,,,,,,,,,,
12.4.1,Petender hendaklah menyediakan AI Risk Scoring & Early Warning System untuk menilai prestasi perniagaan usahawan dan mengesan risiko NPF secara automatik.,Mandatori,,,,,,,,,,,,,,,,,,,,,
12.4.2,"Petender perlu membangunkan AI Time Series Forecasting & Anomaly Detection untuk ramalan jualan, keuntungan, dan pengesanan prestasi luar jangka.",Mandatori,,,,,,,,,,,,,,,,,,,,,
TAMAT MODUL PEMANTAUAN USAHAWAN (POST- DISBURSEMENT),,,,,,,,,,,,,,,,,,,,,,,
